0.9143548387096774,0.27682444808637807,0.8586688578471652,0.4482758620689655,0.7901785714285714,1.0,0.7256637168141593,0.72,0.1,0.75,1
0.3091129032258064,0.2258748674443266,0.790468364831553,0.3213793103448276,0.22371031746031747,0.8333333333333334,0.6548672566371682,0.76,0.2,0.0,0
0.782258064516129,0.4919984575339824,0.6417419884963024,0.5006896551724137,0.018849206349206348,0.5,0.7256637168141593,0.77,0.1,-0.625,0
0.6647580645161291,0.36614287091487513,0.6943303204601479,0.2786206896551724,0.2604166666666667,0.6666666666666666,0.6902654867256637,0.58,0.3,-0.75,0
0.1792741935483871,0.3012146919888171,0.7789646672144618,0.3724137931034483,0.17956349206349206,0.8333333333333334,0.6814159292035398,0.82,0.3,0.625,1
0.7078629032258065,0.41714065361997493,0.71569433032046,0.52,0.001984126984126984,0.5,0.6814159292035398,0.82,0.3,0.625,0
0.6185887096774193,0.383881230116649,0.7107641741988496,0.5544827586206897,0.001488095238095238,0.5,0.7699115044247787,0.7,0.35,-0.625,0
0.8480645161290322,0.14060541791188663,0.9013968775677896,0.3268965517241379,0.9513888888888888,1.0,0.7345132743362832,0.74,0.175,-0.75,1
0.2525403225806452,0.2008097946592114,0.8225143796220213,0.43448275862068964,0.5481150793650793,1.0,0.7256637168141593,0.82,0.225,-0.125,1
0.5683870967741936,0.11120215945242456,0.8808545603944125,0.4124137931034483,0.9796626984126985,1.0,0.7787610619469026,0.61,0.375,0.5,1
0.34427419354838706,0.38310999710787624,0.6729663105998357,0.39448275862068966,0.03621031746031746,0.5,0.7876106194690266,0.61,0.0,-0.375,0
0.768991935483871,0.10917767280439601,0.8405916187345932,0.3972413793103448,0.7013888888888888,1.0,0.7256637168141593,0.77,0.1,-0.625,1
0.16939516129032256,0.44369999035958735,0.7567789646672144,0.43448275862068964,0.09325396825396826,0.5,0.6814159292035398,0.88,0.1,0.625,0
0.07370967741935484,0.3011182878627205,0.838126540673788,0.45517241379310347,0.6259920634920635,1.0,0.7168141592920354,0.94,0.1,-0.75,1
0.5131451612903226,0.33081075870047233,0.7321281840591618,0.42758620689655175,0.0625,0.5,0.7610619469026548,0.65,0.175,-0.625,0
0.32661290322580644,0.12990455991516436,0.8553820870994248,0.40827586206896554,0.8740079365079365,1.0,0.7433628318584071,0.7,0.3,1.0,1
0.1811693548387097,0.5746167935987659,0.8529170090386196,0.17793103448275863,0.42857142857142855,0.6666666666666666,0.7256637168141593,0.74,0.3,0.75,0
0.8129032258064516,0.28068061313024195,0.8553820870994248,0.5213793103448275,0.47718253968253965,1.0,0.7787610619469026,0.64,0.0,-0.5,1
0.9501612903225806,0.43526462932613513,0.8027937551355793,0.35586206896551725,0.373015873015873,1.0,0.6548672566371682,0.97,0.225,0.75,1
0.6320967741935484,0.24737298756386772,0.8512736236647493,0.2,0.3586309523809524,0.8333333333333334,0.7433628318584071,0.7,0.3,1.0,0
0.7850403225806452,0.2072688711076834,0.8701725554642564,0.3531034482758621,0.9250992063492064,1.0,0.7876106194690266,0.57,0.15,0.625,1
0.3871774193548387,0.22216330858960764,0.8085456039441249,0.47310344827586204,0.2837301587301587,0.8333333333333334,0.7256637168141593,0.82,0.225,-0.125,0
0.8511290322580646,0.34155981876024294,0.790468364831553,0.5048275862068966,0.1185515873015873,0.5,0.7964601769911505,0.6,0.1,0.375,1
0.7908467741935483,0.24052829461100933,0.8422350041084634,0.31448275862068964,0.6656746031746033,1.0,0.7610619469026548,0.57,0.1,0.25,1
0.4433064516129032,0.2594717053889906,0.7773212818405916,0.5062068965517241,0.10317460317460317,0.5,0.7699115044247787,0.67,0.35,-0.5,0
0.3274193548387097,0.2165236672129567,0.8709942481511914,0.1793103448275862,0.439484126984127,0.8333333333333334,0.7522123893805309,0.75,0.2,-0.5,0
0.25116935483870967,0.2356598862431312,0.8562037797863599,0.4855172413793104,0.6334325396825397,1.0,0.7433628318584071,0.8,0.325,0.625,1
0.39778225806451617,0.5179311674539671,0.6409202958093673,0.5310344827586206,0.013392857142857142,0.5,0.7168141592920354,0.53,0.2,0.0,0
0.30625,0.21194447122336835,0.8520953163516845,0.5406896551724139,0.46031746031746035,1.0,0.7964601769911505,0.58,0.175,1.0,0
0.8094354838709678,0.3191940615058324,0.810188989317995,0.5310344827586206,0.15823412698412698,0.5,0.7610619469026548,0.7,0.175,-0.625,1
0.45749999999999996,0.09693434879012822,0.8635990139687756,0.37517241379310345,0.9146825396825398,1.0,0.6814159292035398,0.9,0.0,0.5,1
0.0703225806451613,0.3342813072399498,0.8241577649958914,0.4579310344827587,0.4201388888888889,1.0,0.8053097345132744,0.56,0.1,0.5,1
0.23903225806451614,0.24351682252000387,0.8019720624486442,0.41379310344827586,0.39285714285714285,1.0,0.7610619469026548,0.57,0.1,0.25,1
0.7415322580645162,0.17082811144316976,0.8627773212818406,0.40827586206896554,0.8913690476190476,1.0,0.7433628318584071,0.8,0.15,-0.125,1
0.18673387096774194,0.4876120697965873,0.8775677896466721,0.2013793103448276,0.3675595238095238,0.8333333333333334,0.6814159292035398,0.88,0.1,0.625,0
0.2353225806451613,0.5143160127253447,0.7115858668857846,0.27448275862068966,0.22371031746031747,0.6666666666666666,0.7433628318584071,0.67,0.2,-0.125,0
0.26137096774193547,0.4616311578135544,0.8184059161873458,0.20413793103448277,0.36160714285714285,0.6666666666666666,0.8141592920353983,0.54,0.1,0.375,0
